,tweet_id,text,favorite_count,retweet_count,created_at
804,1484370226372231176,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:40:14 +0000 2022
805,1484369916396331010,My colleague Shawna Lee is featured in this article. Having kids at home may ease adults’ COVID depression… https://t.co/8dkMFEX0K6,4,0,Fri Jan 21 03:39:00 +0000 2022
806,1484369054961864704,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:35:35 +0000 2022
807,1484368853614301185,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:34:47 +0000 2022
808,1484368817119633410,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:34:38 +0000 2022
809,1484368808751947785,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:34:36 +0000 2022
810,1484368807892185090,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:34:36 +0000 2022
811,1484368734307307523,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:34:19 +0000 2022
812,1484368634562871298,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:33:55 +0000 2022
813,1484368629835522050,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:33:54 +0000 2022
814,1484368554351009799,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Fri Jan 21 03:33:36 +0000 2022
815,1484368403372544006,Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,148,39,Fri Jan 21 03:33:00 +0000 2022
816,1484366759276679168,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/4eAGMSm1hU",0,2,Fri Jan 21 03:26:28 +0000 2022
817,1484360166682161153,"Dr. Justin Ross, a licensed clinical psychologist and director of workplace well-being at UCHealth, said feeling po… https://t.co/GtN3AJKLtj",0,0,Fri Jan 21 03:00:16 +0000 2022
818,1484355898831093764,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 02:43:18 +0000 2022
819,1484355847392161796,RT :  My husband had surgery last year at Stanford. They had a texting service with updates and it was such an anxiet…,0,3,Fri Jan 21 02:43:06 +0000 2022
820,1484355076160311296,"While the pandemic might not be over, many people are trying to transition back into their so-called ""normal way of… https://t.co/GhfEAqR0p2",1,0,Fri Jan 21 02:40:02 +0000 2022
821,1484351738295447552,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 02:26:46 +0000 2022
822,1484351303358713859,COTA SA has expressed serious concerns to SA Health and the Premier about the management of COVID-19 outbreaks in o… https://t.co/jpDKt1ttqU,0,0,Fri Jan 21 02:25:03 +0000 2022
823,1484350863439429633,RT :         …,0,1,Fri Jan 21 02:23:18 +0000 2022
824,1484349270363078657,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 02:16:58 +0000 2022
825,1484348273666101254,   Look into Pzifer- they are making a widely available post covid-19 mRNA vaccin… https://t.co/c3B6jVuE3P,1,0,Fri Jan 21 02:13:00 +0000 2022
826,1484343107764162567,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Fri Jan 21 01:52:29 +0000 2022
827,1484342230311596035,       … https://t.co/VfdmOrrEL5,2,1,Fri Jan 21 01:49:00 +0000 2022
828,1484341981698400258,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:48:00 +0000 2022
829,1484341712973537280,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:46:56 +0000 2022
830,1484341154992713731,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/X3wFVEhzjq,0,1,Fri Jan 21 01:44:43 +0000 2022
831,1484339274275119106,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:37:15 +0000 2022
832,1484339199893331970,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/4eAGMSm1hU",0,2,Fri Jan 21 01:36:57 +0000 2022
833,1484339045182615557,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:36:20 +0000 2022
834,1484338139048988673,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Fri Jan 21 01:32:44 +0000 2022
835,1484335351057379332,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:21:39 +0000 2022
836,1484333025382973448,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:12:25 +0000 2022
837,1484331396923801605,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:05:57 +0000 2022
838,1484331177745928193,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:05:04 +0000 2022
839,1484330603486978053,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:02:48 +0000 2022
840,1484330445571387404,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 01:02:10 +0000 2022
841,1484329534623150085,GPs report 'massive' spike in patients struggling with COVID-19 anxiety https://t.co/RCaQRukiKa,0,0,Fri Jan 21 00:58:33 +0000 2022
842,1484328597410107392,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:54:49 +0000 2022
843,1484328343440805891,"RT : 1/2 
ONS revealing that the no of actual deaths FROM Covid over 19 months was only 17k and not the 150k+ the media screech,…",0,3,Fri Jan 21 00:53:49 +0000 2022
844,1484328210762330117,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:53:17 +0000 2022
845,1484327572809076736,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Fri Jan 21 00:50:45 +0000 2022
846,1484325992227164165,"RT : It's okay if you're experiencing emotional distress surrounding #COVID_19. 

Use and share these tips to help reduce stress…",0,45,Fri Jan 21 00:44:28 +0000 2022
847,1484325693387247618,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:43:17 +0000 2022
848,1484325451136831496,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/ccsK2VLL2v,1,0,Fri Jan 21 00:42:19 +0000 2022
849,1484325412897320961,"RT : 1/2 
ONS revealing that the no of actual deaths FROM Covid over 19 months was only 17k and not the 150k+ the media screech,…",0,3,Fri Jan 21 00:42:10 +0000 2022
850,1484324503492562944,RT : The COVID-19 pandemic has been impacting our lives for nearly two years — from lockdowns to quarantines and isolation to miss…,0,1,Fri Jan 21 00:38:33 +0000 2022
851,1484324307396222983,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:37:46 +0000 2022
852,1484323899575660547,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:36:09 +0000 2022
853,1484323725184942089,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:35:28 +0000 2022
854,1484323563712614404,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:34:49 +0000 2022
855,1484322389630410754,The COVID-19 pandemic has been impacting our lives for nearly two years — from lockdowns to quarantines and isolati… https://t.co/UJ81bhoQ2u,3,1,Fri Jan 21 00:30:09 +0000 2022
856,1484321918119411712,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:28:17 +0000 2022
857,1484320324799721479,a bad outcome should he contract COVID-19. I was terrified that I was sick and spreading to husband.  It was just a… https://t.co/jxb4PxIQlQ,7,0,Fri Jan 21 00:21:57 +0000 2022
858,1484317426485391367,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:10:26 +0000 2022
859,1484317312287404035,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:09:59 +0000 2022
860,1484316493500223492,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:06:43 +0000 2022
861,1484316469215203330,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:06:38 +0000 2022
862,1484316285190094855,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:05:54 +0000 2022
863,1484315582824517632,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Fri Jan 21 00:03:06 +0000 2022
864,1484315267500953606,I started seeing a therapist thinking I had Covid-19 related anxieties. I've come to realize I have other issues I'… https://t.co/Pv3QbrxCbX,0,0,Fri Jan 21 00:01:51 +0000 2022
865,1484314755066052608,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:59:49 +0000 2022
866,1484314587172270087,"The prevalence of depression, anxiety, stress, and related factors among COVID-19 patients in Kurdistan Province, I… https://t.co/4TbBftjkqX",0,0,Thu Jan 20 23:59:09 +0000 2022
867,1484314584336855042,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:59:08 +0000 2022
868,1484314564992765955,"The prevalence of depression, anxiety, stress, and related factors among COVID-19 patients in #Kurdistan Province,… https://t.co/zjfxIknXkP",0,0,Thu Jan 20 23:59:04 +0000 2022
869,1484313938036543488,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:56:34 +0000 2022
870,1484313830586863621,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:56:09 +0000 2022
871,1484313184445947906,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:53:35 +0000 2022
872,1484313076975341574,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:53:09 +0000 2022
873,1484312902987223043,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:52:27 +0000 2022
874,1484312785550917634,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:51:59 +0000 2022
875,1484312732744974338,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:51:47 +0000 2022
876,1484312642298671104,"Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/fE5lvDIHh6 via ",0,0,Thu Jan 20 23:51:25 +0000 2022
877,1484312551823486976,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:51:04 +0000 2022
878,1484312548153331713,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Thu Jan 20 23:51:03 +0000 2022
879,1484312306645229578,"Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/4eAGMSm1hU",4,2,Thu Jan 20 23:50:05 +0000 2022
880,1484312300181807109,"Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSbtO5v",520,114,Thu Jan 20 23:50:04 +0000 2022
881,1484310153591926786,"RT : Needles can be scary for many of us, and with most children now eligible for their COVID-19 vaccine, parents may be unsur…",0,16,Thu Jan 20 23:41:32 +0000 2022
882,1484306792607666178,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/YpHaVJiR3r,0,1,Thu Jan 20 23:28:11 +0000 2022
883,1484304232014807040,RT : Pandemic Anxiety Is Fueling OCD Symptoms—Even for People Without the Disorder #mentalhealthawareness #mentalhealthmatters…,0,2,Thu Jan 20 23:18:00 +0000 2022
884,1484304198913388544,RT : Pandemic Anxiety Is Fueling OCD Symptoms—Even for People Without the Disorder #mentalhealthawareness #mentalhealthmatters…,0,2,Thu Jan 20 23:17:52 +0000 2022
885,1484303994961166336,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/FDV…",0,5,Thu Jan 20 23:17:04 +0000 2022
886,1484303682510409734,"RT : The most common #COVID19 symptoms right now are dizziness, fatigue, brain fog, sleep distribution, anxiety and loss of t…",0,2,Thu Jan 20 23:15:49 +0000 2022
887,1484303486275956736,Pandemic Anxiety Is Fueling OCD Symptoms—Even for People Without the Disorder #mentalhealthawareness… https://t.co/NmENdR1xiA,2,2,Thu Jan 20 23:15:02 +0000 2022
888,1484302489495040000,"COVID-19 waves leading to fatigue, low moods, more anxiety: UBC researcher | CTV News https://t.co/j4DKOG3W5j",0,0,Thu Jan 20 23:11:05 +0000 2022
889,1484302077010628617,"As you start attending more events and doing more things in person, it could leave you feeling anxious.
https://t.co/djYszfhnV0",0,0,Thu Jan 20 23:09:26 +0000 2022
890,1484297880714293248,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/8ol4GA9c8r,0,0,Thu Jan 20 22:52:46 +0000 2022
891,1484296354272727041,RT : 2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/aNzHJL6WTL,0,2,Thu Jan 20 22:46:42 +0000 2022
892,1484296334689673220,RT : 2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/aNzHJL6WTL,0,2,Thu Jan 20 22:46:37 +0000 2022
893,1484296063725060099,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/aNzHJL6WTL,3,2,Thu Jan 20 22:45:33 +0000 2022
894,1484295720811196418,RT : GETTING THROUGH ANXIETY: Tips on dealing with the anxiety that comes from the conflicting desires to stay safe and to get bac…,0,4,Thu Jan 20 22:44:11 +0000 2022
895,1484294056200921090,RT : GETTING THROUGH ANXIETY: Tips on dealing with the anxiety that comes from the conflicting desires to stay safe and to get bac…,0,4,Thu Jan 20 22:37:34 +0000 2022
896,1484293777929822211,RT : GETTING THROUGH ANXIETY: Tips on dealing with the anxiety that comes from the conflicting desires to stay safe and to get bac…,0,4,Thu Jan 20 22:36:28 +0000 2022
897,1484293265025241088,RT : GETTING THROUGH ANXIETY: Tips on dealing with the anxiety that comes from the conflicting desires to stay safe and to get bac…,0,4,Thu Jan 20 22:34:25 +0000 2022
898,1484293230653054988,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/FDV…",0,5,Thu Jan 20 22:34:17 +0000 2022
899,1484292913815343110,"2 years of COVID-19: Here's why that social anxiety you're feeling is normal
https://t.co/fcCJNfjn23",0,0,Thu Jan 20 22:33:02 +0000 2022
900,1484292877094109186,GETTING THROUGH ANXIETY: Tips on dealing with the anxiety that comes from the conflicting desires to stay safe and… https://t.co/5KyI1gxqcj,3,4,Thu Jan 20 22:32:53 +0000 2022
901,1484292786040061952,"RT : For many teenagers and adults, the uncertainty surrounding COVID-19 is the hardest thing to handle. Please join  for…",0,2,Thu Jan 20 22:32:31 +0000 2022
902,1484292648194252800,"Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/FDVnZJicwM",9,5,Thu Jan 20 22:31:58 +0000 2022
903,1484292470917808132,"While the pandemic might not be over, many people are trying to transition back into their so-called ""normal way of… https://t.co/XBHC9jD4nr",0,0,Thu Jan 20 22:31:16 +0000 2022
904,1484292128868081665,"RT : For many teenagers and adults, the uncertainty surrounding COVID-19 is the hardest thing to handle. Please join  for…",0,2,Thu Jan 20 22:29:54 +0000 2022
905,1484291403819757573,"2 years of COVID-19: Here's why that social anxiety you're feeling is normal
https://t.co/JOFxSjY5zH",0,0,Thu Jan 20 22:27:02 +0000 2022
906,1484288595791863808,"RT : Needles can be scary for many of us, and with most children now eligible for their COVID-19 vaccine, parents may be unsur…",0,16,Thu Jan 20 22:15:52 +0000 2022
907,1484287388025294851,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 22:11:04 +0000 2022
908,1484286594890670081,"I'm not tired of staying home and keeping myself safe.  I'm tired of other people not doing it, which keeps me (and… https://t.co/KXxc157Es2",0,0,Thu Jan 20 22:07:55 +0000 2022
909,1484275539267526664,"1/2 
ONS revealing that the no of actual deaths FROM Covid over 19 months was only 17k and not the 150k+ the media… https://t.co/BxWic1Yr29",8,3,Thu Jan 20 21:23:59 +0000 2022
910,1484275137721430017,"The COVID-19 pandemic has wreaked unquantifiable amounts of suffering, trauma, and anxiety on all people, and Reedi… https://t.co/X78YtKEg7s",2,0,Thu Jan 20 21:22:23 +0000 2022
911,1484275012261580805,Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/1AseyGYwWH,0,0,Thu Jan 20 21:21:54 +0000 2022
912,1484273770370064391,"2 years of COVID-19: Here’s why that social anxiety you’re feeling is normal

https://t.co/ORtM8f2moM",1,0,Thu Jan 20 21:16:57 +0000 2022
913,1484273611443687434,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 21:16:20 +0000 2022
914,1484273397915963394,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 21:15:29 +0000 2022
915,1484272912458682370,"RT : Exciting to see study w/ , Jon Cantor, and Neeraj Sood on vaccines and mental health outcomes featured in the…",0,1,Thu Jan 20 21:13:33 +0000 2022
916,1484271813257535495,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/v2QAeSmClO https://t.co/PPcrGu7orW,0,0,Thu Jan 20 21:09:11 +0000 2022
917,1484270656057397256,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/wUcyoPtlHv,0,0,Thu Jan 20 21:04:35 +0000 2022
918,1484269317956915202,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:59:16 +0000 2022
919,1484269119050379266,"Exciting to see study w/ , Jon Cantor, and Neeraj Sood on vaccines and mental health outcomes feature… https://t.co/T6TFVTWH6w",6,1,Thu Jan 20 20:58:29 +0000 2022
920,1484268409743364103,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:55:39 +0000 2022
921,1484268302444769281,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/zbMlshzzBl,1,0,Thu Jan 20 20:55:14 +0000 2022
922,1484267867096899589,"RT : The most common #COVID19 symptoms right now are dizziness, fatigue, brain fog, sleep distribution, anxiety and loss of t…",0,2,Thu Jan 20 20:53:30 +0000 2022
923,1484267375868497925,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:51:33 +0000 2022
924,1484267317663965184,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:51:19 +0000 2022
925,1484266773017169920,"RT : With most of B.C.'s COVID-19 restrictions renewed for several more weeks, some might be feeling especially exhausted by t…",0,1,Thu Jan 20 20:49:09 +0000 2022
926,1484266016964231175,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:46:09 +0000 2022
927,1484265834293993475,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:45:25 +0000 2022
928,1484265551107084293,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/cFkJeCWh6A,0,0,Thu Jan 20 20:44:18 +0000 2022
929,1484265104225017858,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:42:31 +0000 2022
930,1484264922993369093,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:41:48 +0000 2022
931,1484264686002581509,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:40:52 +0000 2022
932,1484264658018127873,"If you've been feeling a bit of social anxiety, according to this doctor, it's normal.
https://t.co/ZvyrzYDvh8",0,0,Thu Jan 20 20:40:45 +0000 2022
933,1484264498173300739,Coronavirus: The COVID-19 pandemic has been impacting our lives for nearly two years — from lockdowns to quarantine… https://t.co/fxue9JpCFs,0,0,Thu Jan 20 20:40:07 +0000 2022
934,1484264433794928640,  In some cases the symptoms resemble a hangover (experienced the day after having some dri… https://t.co/kWSy7BWRGA,1,0,Thu Jan 20 20:39:51 +0000 2022
935,1484264314777309192,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:39:23 +0000 2022
936,1484264177690714121,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:38:50 +0000 2022
937,1484264013513043973,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:38:11 +0000 2022
938,1484263975202312195,"The most common #COVID19 symptoms right now are dizziness, fatigue, brain fog, sleep distribution, anxiety and loss… https://t.co/x7pucO9ltB",1,2,Thu Jan 20 20:38:02 +0000 2022
939,1484263712907214848,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:37:00 +0000 2022
940,1484263298581229569,"The long-term health consequences of COVID-19: fatigue or muscle weakness, sleep difficulties, anxiety or depressio… https://t.co/HE0RmRewF5",0,0,Thu Jan 20 20:35:21 +0000 2022
941,1484263238858645510,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:35:07 +0000 2022
942,1484263060311265285,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:34:24 +0000 2022
943,1484262926030544896,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:33:52 +0000 2022
944,1484262868304465931,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:33:38 +0000 2022
945,1484262857680293888,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,0,34,Thu Jan 20 20:33:36 +0000 2022
946,1484262709013135366,Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/hBIOkrud5J,59,34,Thu Jan 20 20:33:00 +0000 2022
947,1484262551731027972,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/EIpJ3QsZrl,0,0,Thu Jan 20 20:32:23 +0000 2022
948,1484262210192949248,How to manage Seasonal Affective Disorder and COVID-19 anxiety https://t.co/dsnWKYhdo6 (Sponsored by ),0,0,Thu Jan 20 20:31:01 +0000 2022
949,1484262153590824961,"Based on research, one in five #physicians expressed they are likely to leave their practice within two years due t… https://t.co/aNAZgFcF1f",1,0,Thu Jan 20 20:30:48 +0000 2022
950,1484260726101454850,RT : ✱ Pandemic Anxiety Is Fueling OCD Symptoms?Even for People Without the Disorder #time #BreakingNews #PleaseRetweet ➯➯➯ https:…,0,1,Thu Jan 20 20:25:07 +0000 2022
951,1484259317616234499,"RT : 'live with it' is causing our #MentalHealth deterioration, .   

It's mind boggling how virtually no one will chal…",0,1,Thu Jan 20 20:19:32 +0000 2022
952,1484258346848845828,"'live with it' is causing our #MentalHealth deterioration, .   

It's mind boggling how virtually no one will c… https://t.co/V0GUKGlhw6",6,1,Thu Jan 20 20:15:40 +0000 2022
953,1484257688171257858,Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/YpHaVJiR3r,2,1,Thu Jan 20 20:13:03 +0000 2022
954,1484257508684443654,"Youth with ADHD were more likely than their peers to experience COVID-19 symptoms, sleep problems, fear and anxiety… https://t.co/q1fBprkfsV",0,0,Thu Jan 20 20:12:20 +0000 2022
955,1484255667053465600,"It’s never too late to start. At least that’s what I’m working with.

Because as luck would have it (and perfect su… https://t.co/HkNl9fjQW6",1,0,Thu Jan 20 20:05:01 +0000 2022
956,1484254692335046662,"With most of B.C.'s COVID-19 restrictions renewed for several more weeks, some might be feeling especially exhauste… https://t.co/qZsRzwkErC",4,1,Thu Jan 20 20:01:09 +0000 2022
957,1484254488680706048,"The COVID-19 pandemic has been impacting our lives for nearly two years, and many people are trying to transition b… https://t.co/M5th7rmJyZ",0,0,Thu Jan 20 20:00:20 +0000 2022
958,1484251973621002241,"  You know what looks even more realistic than VRchat?

Rchat! It's the next big thing!

(Rchat… https://t.co/pjEQvMqo4L",4,0,Thu Jan 20 19:50:21 +0000 2022
959,1484251404231348224,✱ Pandemic Anxiety Is Fueling OCD Symptoms?Even for People Without the Disorder #time #BreakingNews #PleaseRetweet… https://t.co/eQNbAGQj90,0,1,Thu Jan 20 19:48:05 +0000 2022
960,1484250683566080000,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/E116mg4RlX,0,0,Thu Jan 20 19:45:13 +0000 2022
961,1484249944856969216,"  There's far more evidence that people are simply calling anxiety attacks and COVID-19 ""Hav… https://t.co/hPO3TyCk5p",0,0,Thu Jan 20 19:42:17 +0000 2022
962,1484246788852830211,2 years of COVID-19: Here's why that social anxiety you're feeling is normal https://t.co/Q79Drdkcab,0,0,Thu Jan 20 19:29:45 +0000 2022
963,1484246364179501056,2 years of COVID-19: Here’s why that social anxiety you’re feeling is normal https://t.co/Wc5PNtqT5r,1,0,Thu Jan 20 19:28:03 +0000 2022
